,Growth,Low Risk,Low Size,Momentum,Value,Quality Income
2022-06-08,4387.528571824767,3967.871678694695,5375.155823653031,10309.364741217792,7366.4172645665685,4511.5108235489715
2022-06-09,4265.954244636663,3887.4134069975603,5217.328973107074,10091.536324008031,7201.245412034554,4420.3469881047895
2022-06-10,4100.678640557034,3815.2849531020997,5038.486657019444,9846.041204554143,6974.914276323302,4352.450919194917
2022-06-13,3871.0304252332103,3699.079653597002,4761.632598417254,9422.703850996455,6666.977508798223,4202.716246589964
2022-06-14,3870.531012774255,3671.931128270761,4734.817730296318,9414.219824674703,6660.806142343205,4163.190262432232
2022-06-15,3967.007349438211,3702.7422188208925,4848.536251048638,9483.182670229575,6736.204499782561,4152.500392765539
2022-06-16,3767.2420537345197,3614.8402542065883,4598.968794308041,9144.150695861386,6461.812355024369,4055.8934007023345
2022-06-17,3836.5931376038693,3638.4680468384295,4694.998797528746,9105.659729982044,6511.442799443199,4015.1640381005664
2022-06-20,3836.5931376038693,3638.4680468384295,4694.998797528746,9105.659729982044,6511.442799443199,4015.1640381005664
2022-06-21,3921.297139848428,3708.8771333560835,4750.977020786337,9310.195817104235,6592.281336666635,4103.2032470551985
2022-06-22,3937.9372735093903,3719.3496448358956,4777.35530937857,9245.514447019732,6580.250796970197,4058.5914129300418
2022-06-23,4053.3239671853316,3772.5447490436536,4891.970721520859,9282.556771194548,6615.919517085737,4078.511604139281
2022-06-24,4209.766724694063,3875.654563213344,5084.469362846024,9543.039724533983,6837.611871124723,4158.261748970428
2022-06-27,4168.151887641361,3870.2664844191168,5057.036800393811,9574.944068075103,6839.038800207007,4169.58943042467
2022-06-28,4051.0730522694735,3808.122724354962,4927.240764780224,9468.26014226024,6740.02695803507,4166.750848926347
2022-06-29,4030.8161865497977,3818.7029135274984,4876.600335773446,9415.515413091041,6685.099280933197,4147.917438107891
2022-06-30,3974.505341732539,3807.9101416980634,4789.358651706969,9358.063659993673,6622.064881898143,4122.695924349508
2022-07-01,4051.666896591786,3856.3083473736383,4879.071093613943,9454.337377897786,6696.3074782237245,4164.079443237219
2022-07-04,4051.666896591786,3856.3083473736383,4879.071093613943,9454.337377897786,6696.3074782237245,4164.079443237219
2022-07-05,4134.846459506283,3843.5789499043963,4977.509566706454,9324.71027497849,6678.452763933758,4097.983315601462
2022-07-06,4118.417187789216,3866.170150352594,4911.776696218263,9334.424428858361,6651.3215643082,4096.633379991846
2022-07-07,4217.088982396791,3894.524337589523,5041.820291589288,9484.551691698054,6782.818867476767,4155.748415626691
2022-07-08,4201.208817882709,3887.5384798980244,5000.777223253365,9470.431462988905,6768.148377805546,4147.290808461297
2022-07-11,4105.134056449388,3872.3385756960874,4869.224527227212,9410.611671183307,6686.340776086483,4126.86624000995
2022-07-12,4037.534653611661,3833.5464772995606,4899.71100896405,9355.18914057286,6702.900444474582,4114.988424901644
2022-07-13,4023.630743136366,3808.6642249720867,4854.626649019485,9313.837429157986,6665.19469119945,4097.698753188679
2022-07-14,3972.1711591585745,3784.848882404694,4772.837407623085,9230.748711317106,6591.329948403887,4062.514762467538
2022-07-15,4073.128459232238,3838.1989381080084,4878.4195866629025,9395.019276211155,6751.411689722146,4107.8060674455355
2022-07-18,4063.663195693727,3786.4288144543457,4898.127275511851,9395.375959563853,6736.132525196323,4094.817312947127
2022-07-19,4186.466751052919,3878.1401499840586,5070.602318350746,9656.631723186541,6954.670203907484,4170.549590810932
2022-07-20,4295.414085492131,3883.154039992024,5203.630583424468,9686.273834128575,7021.277304397682,4150.3220677113695
2022-07-21,4344.704279148099,3928.547753748127,5227.057768726017,9679.043840275845,7064.875434035566,4156.709610331635
2022-07-22,4251.602267618489,3909.661608003674,5122.35915861027,9625.191401109301,7005.352693984825,4147.921343389404
2022-07-25,4229.141200170923,3916.7746641877884,5105.950692711689,9739.29087752586,7024.263003371914,4167.790368328232
2022-07-26,4137.838695574619,3919.851890301038,4991.868292742907,9671.13137678065,6950.661894439921,4173.798749287711
2022-07-27,4285.989726817309,3972.7139639036254,5130.5869247778455,9850.54086737899,7090.307287716108,4207.250936554582
2022-07-28,4334.151035802861,4032.337410623913,5187.605483123227,9950.904243888366,7146.051192958237,4257.108490383174
2022-07-29,4369.618099217016,4060.331107004314,5210.203369151691,10097.418671938336,7209.860848696397,4266.361081977668
2022-08-01,4371.637484181601,4036.305217551026,5229.554182304861,10034.904374899139,7208.284396548821,4261.895256016003
2022-08-02,4406.09698885834,4011.14847967103,5243.006329348698,9967.731067822955,7118.218601522752,4220.056280441079
2022-08-03,4489.887922747689,4044.7051239792445,5353.043602690596,9979.289541149288,7216.078969304148,4236.6833451272905
2022-08-04,4491.554125978014,4047.736007726091,5340.071616031943,9913.114427452128,7197.771215364416,4200.302659341479
2022-08-05,4529.906880325976,4052.838545466539,5382.212193556328,9992.453275798061,7183.8395600837075,4203.985829366438
2022-08-08,4560.355682475269,4060.2023046483564,5458.390358246486,10025.055130985691,7221.046898589981,4221.945191274282
2022-08-09,4484.763540401586,4041.735647265154,5343.319608327981,10079.502283595768,7167.013279816769,4249.129765835099
2022-08-10,4659.6404604191175,4107.569102461719,5534.600153835272,10216.221633010302,7349.687133610387,4289.171452052179
2022-08-11,4618.890891316585,4094.064580630765,5556.458689006417,10290.743308945004,7419.571783415536,4320.34490926033
2022-08-12,4719.920558373869,4149.062949647015,5667.236289394275,10441.360046175458,7521.942392177104,4364.719991576059
2022-08-15,4732.774992140114,4168.84980585629,5664.670282030272,10447.368394841258,7525.673138953229,4372.009934894458
2022-08-16,4709.116938586532,4176.048250952749,5692.756587905786,10493.2189059826,7551.454056246588,4395.26448505645
2022-08-17,4620.429544224763,4155.863097074291,5551.049395903,10453.64035384213,7439.482363401483,4368.571748046469
2022-08-18,4625.865335462578,4158.993942031545,5553.359827089098,10547.910576129163,7488.741604099957,4392.304716804508
2022-08-19,4524.411995541201,4126.964711859166,5394.752535435485,10475.915147509475,7392.9393298514615,4378.570805366089
2022-08-22,4413.9860917027745,4050.2338828678944,5225.991450409255,10329.635418301992,7212.586121228057,4322.147963372809
2022-08-23,4404.558131533029,4019.602586245005,5212.8352444121365,10374.193462829015,7214.658673531578,4343.174243223225
2022-08-24,4445.175096388264,4027.5079318417697,5271.5729176196655,10422.48764782678,7229.853446899485,4356.058938940939
2022-08-25,4540.043931215601,4070.087388068123,5372.490147662917,10534.115560354787,7374.908582660419,4389.992236116648
2022-08-26,4379.087126306693,3951.0245565029536,5177.750854084432,10278.631786722353,7128.148825166508,4295.07877075814
2022-08-29,4331.759371982645,3925.525383793937,5129.199621385012,10254.39354862222,7082.57876853523,4286.897868501772
2022-08-30,4299.9926016028585,3891.53439815897,5084.971705541379,10100.148756959943,7007.4031760371145,4223.929730049049
2022-08-31,4271.235663686347,3868.902123545349,5055.343455004719,10034.042852179433,6945.657392569923,4188.357105529127
2022-09-01,4204.804436152124,3889.160514511829,5034.509476978988,10003.953752756845,6935.8909660232985,4196.670976894361
2022-09-02,4174.50176049095,3843.4093548285373,4997.877770949667,9972.25108540298,6893.295180057146,4173.844039754619
2022-09-05,4174.50176049095,3843.4093548285373,4997.877770949667,9972.25108540298,6893.295180057146,4173.844039754619
2022-09-06,4155.054288784928,3848.5435472071044,4955.894214977596,9938.190102356508,6823.938076764737,4141.630307881786
2022-09-07,4255.162505148177,3922.616209787494,5088.494174700211,10116.701439445022,6945.511581982449,4201.083976548863
2022-09-08,4315.658990184467,3951.8913625843097,5156.714579036327,10182.735383834091,7016.340870354776,4207.557582708445
2022-09-09,4417.642267886939,3989.093974394847,5287.540842287403,10294.568835420305,7154.0608925157985,4267.34253013313
2022-09-12,4474.518185189402,4010.1058313906583,5371.0324506298375,10378.794994960082,7229.126413699838,4317.171538764767
2022-09-13,4280.3065349930985,3879.087529518659,5126.248158887127,10059.40160029801,6901.9085532465015,4186.147034559998
2022-09-14,4305.263195842609,3871.9995970596506,5118.155738210375,10108.081853952068,6862.796069333113,4202.006692807665
2022-09-15,4267.596819658645,3832.2902741891207,5116.932868612261,10009.182578745142,6845.485355153119,4154.064838813239
2022-09-16,4194.189794599771,3810.4466587123343,5008.465855382347,9927.286222167153,6761.90770227893,4130.247938770461
2022-09-19,4217.442079726033,3831.9571606176128,5046.09363769744,10009.537313532763,6818.729977588492,4166.017414177238
2022-09-20,4141.355576310278,3781.7609351385045,4934.0429052284935,9871.14132441744,6676.648852724162,4109.26155499081
2022-09-21,4072.3985307473995,3730.894452673406,4836.409483522984,9722.604673078014,6563.532329442567,4062.712137808237
2022-09-22,3964.00284964758,3704.0877970264987,4713.946102815715,9608.442790172905,6466.4180459691825,4050.0227861732847
2022-09-23,3893.1998567704404,3675.6961045876587,4617.545157734159,9376.389891294108,6342.921941135055,3943.323322761048
2022-09-26,3836.7745661706367,3639.9705736268565,4520.72262866666,9228.177381903974,6214.049944088323,3878.6225366044
2022-09-27,3860.524916625594,3620.373288307745,4524.437852869163,9238.561847799187,6201.851278373108,3857.4471565656168
2022-09-28,3967.5024491845684,3685.0287803362703,4652.849246474746,9467.883664034192,6350.087359302397,3926.7602173074424
2022-09-29,3894.282100672701,3642.7859989310664,4522.334116237521,9315.225113897555,6217.196522808103,3857.9319537232814
2022-09-30,3857.069544334725,3605.16302143454,4457.960808620618,9241.783633452873,6149.995985901549,3797.0885149184833
2022-10-03,3971.8953652042564,3698.001485694464,4577.903399448269,9507.523413040268,6356.273930436201,3891.9198165262264
2022-10-04,4134.755258929607,3787.529210152661,4787.7134023078115,9799.760431966937,6605.418200141761,3997.6930521380623
2022-10-05,4115.952957003799,3776.688365746682,4739.07998814995,9756.109770236426,6562.83526058291,3966.6884629889446
2022-10-06,4095.286504312834,3739.773661053411,4690.883846762977,9660.91774206355,6490.587234654446,3902.366145487103
2022-10-07,3948.1782503547356,3654.808354927162,4554.61382305526,9469.411248129729,6315.675721872505,3830.21281597422
2022-10-10,3881.703273831613,3640.2716814232704,4504.057795087548,9416.890583610779,6261.034269388966,3825.261831214385
2022-10-11,3818.5204678066875,3633.4189559772417,4484.003763241065,9409.497967949432,6234.019769514196,3844.350791977868
2022-10-12,3820.3991582411154,3615.9555780620117,4475.150743868364,9345.436341209692,6209.864946617827,3820.9735752144243
2022-10-13,3877.1887072133354,3695.391276226347,4560.564390504687,9576.382423933743,6401.2001978258795,3917.561708689607
2022-10-14,3754.9139986918094,3623.4504027098515,4469.053930260892,9346.34143579574,6276.200520779788,3861.6232307689465
2022-10-17,3886.841151306939,3706.749786600158,4590.220974049362,9533.513782698548,6384.206783530388,3903.1240361213427
2022-10-18,3947.9735606343843,3753.598843036112,4660.635509520478,9669.84210715587,6454.736361473613,3946.8639748178084
2022-10-19,3873.0677636750947,3717.275573212899,4529.854200286442,9609.097115299302,6364.426735306287,3933.2660444343587
2022-10-20,3856.2546568644934,3672.845099673841,4480.018070912437,9513.95944561541,6319.364979404146,3886.455522283311
2022-10-21,3930.9157668242456,3738.859542264931,4562.102329240881,9735.47265616183,6482.53460653291,3972.236613276231
2022-10-24,3954.676964215796,3785.801047712972,4603.729004075345,9845.612114382071,6557.457852070467,4003.284435970599
2022-10-25,4077.6027792480045,3837.8071872738437,4736.812053997244,9975.589279642025,6695.248349387849,4044.9454735696413
2022-10-26,4059.652505965471,3845.6726363516987,4719.969679550692,10017.897076688376,6711.343326048377,4073.1530202078916
2022-10-27,4063.3832271489787,3853.919291307251,4728.406966086956,10073.906782237325,6692.718136698014,4083.0973967185478
2022-10-28,4133.124073081861,3938.2098181712217,4814.887426642784,10276.44692576536,6836.320678773588,4169.855132884617
2022-10-31,4113.544176974654,3925.7306891459675,4799.923408194807,10262.75398387597,6781.783544993567,4158.775588679203
2022-11-01,4104.492292538724,3945.5606285891804,4824.5510860767145,10302.684970180087,6839.306378222656,4174.874013572079
2022-11-02,3948.3357922552977,3864.566882286198,4676.7300746850715,10081.417248191605,6680.854997475522,4100.349874361308
2022-11-03,3936.3515837919886,3835.2101682283537,4615.260675269314,10100.42665357836,6567.296949642357,4094.238722901361
2022-11-04,3928.025942648295,3876.7723930656293,4692.151175707586,10220.007240302864,6725.562115637831,4165.102723724114
2022-11-07,3947.14379509279,3913.986345075566,4738.362590381018,10281.789237405692,6810.1696647619365,4147.949247459376
2022-11-08,3984.4833849885263,3935.335157214792,4753.55730935468,10352.329078940107,6847.5678837658,4176.993306841068
2022-11-09,3876.437333276623,3894.957781187562,4647.436069875355,10151.631749844706,6703.6523768618035,4114.012172096313
2022-11-10,4184.479469740539,4054.1090558959736,5023.945969868737,10535.403126183766,7132.618901279812,4259.142360052337
2022-11-11,4289.788763204211,4046.8312234217315,5197.543857214116,10520.891950173562,7292.745408107791,4283.298728713984
2022-11-14,4227.734353922868,4021.729896141014,5094.774651956336,10475.468322533441,7188.489693675754,4244.43930351987
2022-11-15,4316.164854174546,4045.1487267374546,5176.299314491509,10547.550578197957,7263.2425761733175,4285.539092294287
2022-11-16,4221.675935110906,4044.0859227073956,5039.768991045096,10486.22899085531,7108.432860792587,4270.393501644289
2022-11-17,4165.404484997283,4027.51637035106,4995.84699552543,10462.177591055577,7094.3417213194625,4259.274674285886
2022-11-18,4162.952601632327,4063.118649423346,5019.631307083186,10543.305662177743,7132.74153762428,4311.783538000299
2022-11-21,4120.545549041037,4074.7960300147206,4992.125445507223,10538.770538065497,7102.9218161129365,4331.462711595632
2022-11-22,4174.419451152686,4112.585262759731,5074.561255835921,10684.732398416987,7234.610274280135,4401.291153512175
2022-11-23,4225.002517196732,4129.33091282648,5120.579349140581,10684.21536406311,7272.323563649562,4412.8443576773
2022-11-24,4225.002517196732,4129.33091282648,5120.579349140581,10684.21536406311,7272.323563649562,4412.8443576773
2022-11-25,4221.312409175205,4138.197834620393,5142.354326794828,10726.552083468086,7291.0917767397095,4429.009353576461
2022-11-28,4153.3977143856855,4088.4101477715085,5043.160098465414,10577.02911504463,7148.60615105894,4379.051839578864
2022-11-29,4147.195301269861,4077.5327929813857,5074.763446853973,10614.579476091116,7197.206475575477,4395.999916141724
2022-11-30,4301.322334336604,4183.100613613897,5220.524092414084,10858.909515369796,7396.622537892952,4490.418006854944
2022-12-01,4343.166776527458,4201.32284497641,5265.259651314697,10830.770806123468,7377.362216786378,4509.533897563163
2022-12-02,4320.770181898353,4205.918878739803,5255.596287404136,10853.85763491444,7347.793858785781,4522.757296013795
2022-12-05,4178.502141366343,4141.377666070701,5101.7533385775505,10671.686304349705,7187.327760887312,4454.545617340562
2022-12-06,4097.824299695218,4103.31868423607,5011.340082231053,10602.59316411653,7091.739264837966,4410.242022388029
2022-12-07,4099.277472980843,4105.4073802926805,4985.988662301113,10592.005314606044,7090.909060061928,4413.570703903185
2022-12-08,4149.8038268885375,4131.012842075756,5025.924650438351,10615.346551404373,7131.5136291140225,4411.915768864302
2022-12-09,4131.353380551174,4091.8506618647066,5015.660792123983,10503.036354539356,7106.865975604044,4371.324234300978
2022-12-12,4200.99004265319,4138.00773569394,5098.983430775799,10649.2586988723,7214.162089526245,4430.0973196038685
2022-12-13,4257.732140081964,4149.702803472911,5158.186282087708,10644.039238018891,7274.157568062523,4458.5815179330675
2022-12-14,4216.5031045717615,4134.851948296266,5132.33406044621,10607.804234918842,7208.511991893462,4452.698616388838
2022-12-15,4086.0120944376226,4050.468871026635,4995.110854351125,10424.406398874688,7040.211506053869,4393.005170759474
2022-12-16,4045.4275484010004,4020.5197689619863,4941.124081037244,10365.272376465153,6965.139081844487,4345.774903281539
2022-12-19,3975.114328008226,3992.2618184822672,4854.364404157592,10325.290535827426,6886.021484623375,4329.021499535801
2022-12-20,3990.340735278932,3999.1602205591753,4860.825985038775,10373.623642105847,6890.576702984049,4356.8379585115035
2022-12-21,4053.2158203732756,4054.2596400827497,4943.4880963267615,10521.061608454878,6996.691870227902,4418.078531398514
2022-12-22,3975.7489543458696,4020.6599552632147,4887.215864530691,10403.0991570409,6931.913813045962,4390.140033106334
2022-12-23,3989.406327441604,4035.6707114610103,4905.649792265789,10495.280768050152,6974.486111616759,4439.268790253886
2022-12-26,3989.406327441604,4035.6707114610103,4905.649792265789,10495.280768050152,6974.486111616759,4439.268790253886
2022-12-27,3948.529916928059,4037.1313824425974,4888.041130647666,10522.556935189776,6969.584565990162,4476.272626457022
2022-12-28,3905.67404915208,3999.3906806555524,4820.321262029796,10390.374511659465,6863.0599601836875,4391.804389910751
2022-12-29,4007.0586286461003,4052.7894396871907,4965.777277689281,10479.196934539737,7002.906034072996,4424.5155036707065
2022-12-30,3997.0350120457197,4032.1563883347176,4941.306223016936,10456.819498768049,6976.439660252161,4404.217166740871
2023-01-02,3997.0350120457197,4032.1563883347176,4941.306223016936,10456.819498768049,6976.439660252161,4404.217166740871
2023-01-03,3956.0861756250324,4026.376367302401,4954.971854581518,10369.949101722457,6982.941286412546,4402.213603765332
2023-01-04,4016.564439462671,4058.0536380787926,5094.648885371744,10479.014473492643,7128.8598540218045,4460.493345864146
2023-01-05,3926.2524884872887,4017.496593017173,5062.482299668452,10466.291182510487,7091.078636858481,4437.245285660973
2023-01-06,4000.689464092824,4100.319672022787,5167.6041684281145,10699.389737900528,7284.064408400994,4546.924670184413
2023-01-09,4058.2096060648005,4077.374533606916,5203.578886625284,10698.424656866287,7296.813283326418,4557.584419116543
2023-01-10,4092.781617222398,4099.417694856888,5269.497389175396,10786.414755977143,7353.529119979945,4577.574730065492
2023-01-11,4174.335567714203,4134.427526728443,5376.909590011922,10893.006696915812,7430.679418538688,4590.7564326330275
2023-01-12,4205.0972275378845,4124.867989404011,5417.846092255774,10975.388394637306,7470.963845300553,4616.254683872371
2023-01-13,4225.478196798098,4143.090256146203,5439.425792989425,11017.392900369317,7476.595454002607,4620.900234197493
2023-01-16,4225.478196798098,4143.090256146203,5439.425792989425,11017.392900369317,7476.595454002607,4620.900234197493
2023-01-17,4247.606140365714,4131.653311186784,5445.477723594352,10968.506410302176,7446.868389236225,4581.114927538223
2023-01-18,4189.25413452483,4070.3504494089125,5374.001744910213,10792.582631262701,7354.100297963461,4472.466004037033
2023-01-19,4138.364290259566,4038.0100598472836,5291.113831326972,10709.38320398601,7290.547169752428,4493.402017910166
2023-01-20,4250.036975985013,4089.6270931952254,5429.95894069087,10838.239062108945,7457.957699012414,4519.682866104707
2023-01-23,4334.5418520791945,4118.34291330731,5539.666847614197,10880.114529747078,7582.610641771443,4532.273614163728
2023-01-24,4304.529180234446,4120.821191245378,5496.884876661412,10906.903794332771,7550.748734555342,4493.801800213611
2023-01-25,4302.873659090272,4125.69777158991,5509.976386694397,10940.737974922919,7588.0239869888055,4494.496569819445
2023-01-26,4391.351280827042,4140.612559289976,5565.439123377486,11055.348818512355,7689.05196210584,4512.233964256078
2023-01-27,4438.435723711905,4127.828858110057,5647.967474728712,11012.818419972022,7710.12202289287,4507.866797825038
2023-01-30,4343.183085636947,4102.943019274435,5548.266225691981,10917.161362526347,7601.2523820724045,4471.33414266891
2023-01-31,4432.4771872969095,4150.726287519766,5696.895134329558,11059.843748730686,7753.001351880205,4530.493359387262
2023-02-01,4524.458305307005,4180.70478252906,5806.514823421788,11121.913171361004,7843.45134004782,4551.066223495994
2023-02-02,4623.7640077537935,4181.701322253673,5930.174024017296,11080.884940674427,7959.630852604262,4517.789158784297
2023-02-03,4503.091328579478,4155.291135422754,5815.006186465031,11015.138987701146,7860.387160071332,4493.5338290415
2023-02-06,4460.159571875259,4138.579915322308,5745.031117033052,11001.72193169299,7756.923519297332,4479.553529939544
2023-02-07,4531.2564547864185,4173.307343000736,5798.500987575992,11076.680496911154,7836.1547096709555,4484.855626750221
2023-02-08,4498.785787839692,4136.226834434194,5717.6736914990815,11034.393311152939,7751.035338469081,4462.729969742387
2023-02-09,4463.749571626632,4105.897160035829,5657.9692698206245,10963.95031988843,7673.686064984549,4438.083764065142
2023-02-10,4440.6396160403,4116.511885873981,5616.996492698304,11034.709330259275,7710.103673703522,4505.73377271038
2023-02-13,4494.322259874947,4160.009057523917,5695.886656472195,11131.55931700545,7784.59505624418,4542.357424538258
2023-02-14,4538.002885706904,4139.047999185741,5689.577538456182,11107.171887652761,7771.624405392655,4503.085214568011
2023-02-15,4620.481544703852,4154.2225706288245,5755.406158023699,11156.036642047344,7790.2147608260475,4493.483107874832
2023-02-16,4518.767691533404,4122.3002016567425,5675.951048067829,11063.810197500587,7706.958075200633,4456.347057722486
2023-02-17,4461.963720849967,4137.66806189724,5643.408644797622,11052.91637331134,7678.492580720075,4456.7231239494395
2023-02-20,4461.963720849967,4137.66806189724,5643.408644797622,11052.91637331134,7678.492580720075,4456.7231239494395
2023-02-21,4346.200817454285,4078.3287978242597,5478.480007767132,10874.932338680637,7487.130077215159,4408.326093596886
2023-02-22,4361.697302426647,4069.441887653822,5497.656209345676,10873.177673517053,7494.260871697788,4386.705479472772
2023-02-23,4375.51392875985,4082.265213776325,5488.819167854279,10904.606017364782,7523.034558395006,4403.681365389874
2023-02-24,4307.655742905392,4049.6837112771027,5419.643811147071,10856.438009764806,7458.8264368474,4367.073622234561
2023-02-27,4327.516649583649,4058.0056215259697,5422.245460665122,10870.042748947251,7456.4157772786875,4354.176411823767
2023-02-28,4319.703239193077,4046.100636786721,5417.637429128551,10819.704694607126,7430.728779042599,4305.7233606375685
2023-03-01,4292.437751464526,4034.2372793272716,5397.152248516073,10834.903386460279,7426.1218155365,4312.357918329233
2023-03-02,4337.49843428895,4071.02016647394,5431.30901853795,10898.506094329518,7448.750509901614,4357.535700054279
2023-03-03,4419.564995104733,4109.167047279508,5508.40584264604,11036.498285420976,7527.07655631809,4403.899833852475
2023-03-06,4401.875262291143,4101.45912816105,5442.3943226195315,11010.92728760306,7473.302641630683,4393.5333753695995
2023-03-07,4350.5361389711215,4049.1712435428917,5349.899766354418,10865.603664910279,7339.252919641372,4330.00770584722
2023-03-08,4351.224146974549,4047.1699994936344,5356.245584415608,10884.938348382413,7349.468579205202,4327.014782880416
2023-03-09,4232.725575017472,3998.9482778500396,5204.040850162855,10679.123270154303,7159.91574182364,4272.129603011261
2023-03-10,4101.634786256456,3944.8395986833966,5018.865941702041,10477.187337808467,6993.153531091025,4230.976980858758
2023-03-13,4096.953687056391,3943.0247387665063,4938.430180860135,10386.618641486693,6819.380877502694,4246.740083464545
2023-03-14,4172.476364810062,3999.780524483092,4988.585754146855,10563.8569280726,6892.267617764373,4279.59386487614
2023-03-15,4144.465692124435,3956.9690160947457,4934.729127311161,10322.056660094866,6780.15533565908,4231.186946793692
2023-03-16,4229.334855127564,4017.0929797753333,4996.641941558958,10461.684691314444,6885.828851636107,4254.873719189765
2023-03-17,4167.894575694877,3962.1388434059595,4893.21942747047,10289.646737335132,6768.991754001281,4196.056260481254
2023-03-20,4198.516885463387,4016.7661644146315,4946.08556231894,10450.185637279556,6862.764017485533,4273.893659212176
2023-03-21,4293.037814322367,4046.0085932493917,5048.895836510882,10571.031163171818,6971.9464630941875,4288.583442024662
2023-03-22,4189.08269368625,3981.5762398636407,4908.200100198496,10373.300961279383,6806.47351856614,4220.475542779665
2023-03-23,4207.333239288211,3980.27216909483,4887.508594854925,10344.815551390655,6761.752743075208,4200.736210504288
2023-03-24,4204.597151568912,4019.0231393859826,4913.993560704517,10411.027014611253,6795.418515656194,4267.401722147518
2023-03-27,4222.274530001637,4041.7305066991808,4964.372547758167,10497.17875258347,6866.401880513516,4294.496715604249
2023-03-28,4205.65485469142,4043.9936828218983,4945.055925090609,10539.405771045147,6840.096788329619,4322.947947007116
2023-03-29,4279.973658982858,4081.164902000017,5028.653749903662,10669.94058406667,6942.96906493652,4366.608414878026
2023-03-30,4306.7765648788145,4099.052992723844,5045.931620331445,10721.303638410918,6967.277134532479,4380.91881653575
2023-03-31,4401.6895325687,4151.571422102784,5158.04256083841,10873.152723770087,7068.233872960347,4423.4221332197485
2023-04-03,4392.206635699668,4157.548887000636,5140.528815601829,10882.032118821653,7078.617242862185,4469.224900789899
2023-04-04,4367.0394930258035,4137.099032920321,5061.65069059011,10719.235210185516,6956.169524623861,4440.732077992876
2023-04-05,4298.849906805325,4135.691339110084,5024.334377866462,10655.738555015585,6965.681310410319,4484.85778312024
2023-04-06,4314.689282171556,4141.053678396058,5036.925514056952,10635.30564311486,6966.908023687047,4480.019876188801
2023-04-07,4314.689282171556,4141.053678396058,5036.925514056952,10635.30564311486,6966.908023687047,4480.019876188801
2023-04-10,4331.498565619309,4143.297364298938,5079.063863633739,10703.032235580213,7027.329156808057,4485.896226731653
2023-04-11,4344.283725285686,4154.024591192861,5138.059434492527,10772.89587227501,7104.40224949856,4518.520503758102
2023-04-12,4314.680167551772,4155.999362630637,5078.83946210904,10732.478027371562,7046.532917468569,4511.678878270818
2023-04-13,4380.4109824606185,4193.5168622442125,5129.278656887128,10813.861335407044,7091.662882816041,4532.2027984360875
2023-04-14,4359.48570630133,4177.6819524072835,5082.145527054445,10812.911286140188,7069.722432570635,4521.738178729193
2023-04-17,4387.596599488857,4200.69255008582,5121.814059827209,10857.618679244948,7129.623874776567,4529.02752003782
2023-04-18,4386.713811301152,4200.612961233457,5100.944284503403,10899.84885398381,7124.187008105544,4527.933049373007
2023-04-19,4374.1348933772815,4208.2292562911125,5116.338438927585,10891.219002216721,7129.2451863348615,4525.033359595598
2023-04-20,4334.977367522981,4209.193707306393,5073.038542972018,10874.043244507971,7076.488360589385,4500.855040926723
2023-04-21,4333.785997525675,4218.317929054827,5077.647631691091,10857.488653299937,7052.866270746083,4510.194757593059
2023-04-24,4320.9990639473035,4223.843726192398,5070.781591177906,10881.413085923647,7058.619258992559,4541.568154100102
2023-04-25,4214.970448317196,4174.7361915275715,4922.378854791874,10694.035719397933,6875.191168376354,4505.553774963626
2023-04-26,4211.103785402603,4141.232261895554,4880.362227222953,10596.62306799221,6794.877015487656,4449.785056516917
2023-04-27,4276.799311346337,4195.851716537439,4985.797982408641,10746.348603223494,6905.794210730119,4470.567109405558
2023-04-28,4295.779511241833,4237.1088588966695,5066.377985372664,10841.660403641406,6986.578829714955,4499.418997629081
2023-05-01,4288.536108644449,4249.785479022475,5052.967856229866,10859.09845923406,6984.231184254751,4509.615878504637
2023-05-02,4221.118427775335,4213.140138651367,4949.400647175413,10721.763752614044,6829.136734046153,4419.1525715565385
2023-05-03,4190.028203086323,4197.735145711486,4899.504968806073,10639.660583014222,6782.925296103734,4386.026436658495
2023-05-04,4159.154531257193,4174.43441853695,4818.093639163578,10553.721043410544,6643.305113222273,4375.9696035839115
2023-05-05,4229.51953404178,4219.12343222898,4937.984526578171,10718.819490117134,6824.106396503264,4456.728665532863
2023-05-08,4273.528273521805,4213.636376790028,4952.324432340331,10758.733234485839,6814.235450278675,4432.3224426934485
2023-05-09,4264.885904970817,4197.005271180227,4922.335676497712,10721.918293927474,6777.71658245345,4420.8498750426115
2023-05-10,4299.249638462585,4207.084989996271,4925.89663641842,10735.850866534287,6755.478230176656,4382.790601656293
2023-05-11,4289.92587784396,4200.233343551354,4911.87406515037,10692.083527416547,6716.56610718946,4344.431040246274
2023-05-12,4276.166299457314,4205.377761276254,4879.748058719608,10691.883783437368,6697.23556080962,4358.988214750031
2023-05-15,4322.7101925210145,4212.954582720447,4961.307659671872,10744.960148261522,6775.948391043095,4346.2531714687075
2023-05-16,4266.364050099269,4174.835338393185,4872.6186380070585,10636.138304380369,6666.4625114253095,4267.4381388197235
2023-05-17,4335.977308302109,4185.277196176376,4962.878683833341,10745.584304713064,6811.395031883234,4311.502109284542
2023-05-18,4411.27054908876,4211.565716237416,5022.953144110866,10866.982477420364,6869.744346113616,4318.880127546717
2023-05-19,4399.193743564261,4214.603519721365,4991.262368455138,10830.32417776028,6846.107603958187,4334.831607965164
2023-05-22,4444.708937988197,4199.2568177206595,5053.506697357311,10816.48101435263,6894.8183925378235,4341.537867120074
